v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326
773,-1.4819190645288,47.1818907922542,substation,,,,RTE,,SRID=4326;POINT(-1.4819190645288 47.1818907922542)
774,8.33702650290563,47.1152547139023,substation,,,Mettlen,,,SRID=4326;POINT(8.33702650290563 47.1152547139023)
775,8.12072923576769,47.1853425796377,substation,,,Sursee,,,SRID=4326;POINT(8.12072923576769 47.1853425796377)
776,7.96736674091748,47.3652606312326,plant,,,Kernkraftwerk Gösgen,,,SRID=4326;POINT(7.96736674091748 47.3652606312326)
777,6.61410113137608,46.5569467142304,substation,,,Romanel,EOS,,SRID=4326;POINT(6.61410113137608 46.5569467142304)
778,6.0556961787904,46.2506365511538,substation,400000,,Bois-Tollot,,,SRID=4326;POINT(6.0556961787904 46.2506365511538)
779,6.46933817444657,46.5416685760871,substation,,,Vaux,,,SRID=4326;POINT(6.46933817444657 46.5416685760871)
780,6.02640906329861,46.1910136234306,substation,400000;225000;150000,,Verbois,,,SRID=4326;POINT(6.02640906329861 46.1910136234306)
781,-1.26859522297407,53.4048739904954,substation,275000;66000,,Thurcroft Substation,,,SRID=4326;POINT(-1.26859522297407 53.4048739904954)
782,-1.35129239061481,53.40137388374,substation,400000;275000,,Brinsworth Switching Station,,,SRID=4326;POINT(-1.35129239061481 53.40137388374)
783,-1.38803893015539,53.2244207558728,substation,275000;132000,,,,,SRID=4326;POINT(-1.38803893015539 53.2244207558728)
784,-0.793581567584929,53.2280390995126,substation,400000;275000,,High Marnham Substation,,,SRID=4326;POINT(-0.793581567584929 53.2280390995126)
785,-1.3206116603296,53.4454931125825,substation,275000,,,,,SRID=4326;POINT(-1.3206116603296 53.4454931125825)
786,-1.37700386152246,53.5015626865793,substation,275000,,,National Grid,,SRID=4326;POINT(-1.37700386152246 53.5015626865793)
787,5.70915136533931,45.1063555421401,substation,400000;225000,,Poste électrique de Champagnier,RTE,,SRID=4326;POINT(5.70915136533931 45.1063555421401)
788,5.85782982356231,44.8337189971093,substation,225000,,Poste électrique de Cordéac,RTE,,SRID=4326;POINT(5.85782982356231 44.8337189971093)
789,5.73665484777165,45.0848379333419,substation,,,,,,SRID=4326;POINT(5.73665484777165 45.0848379333419)
790,5.69977995845454,45.1801665284851,substation,,,,RTE,,SRID=4326;POINT(5.69977995845454 45.1801665284851)
791,5.70292039296693,45.1969737742421,substation,,,,,,SRID=4326;POINT(5.70292039296693 45.1969737742421)
792,19.7183651340665,52.6356389539694,substation,400000;110000,,Stacja elektroenergetyczna „Płock” 400/110 kV,PSE Operator,PLO,SRID=4326;POINT(19.7183651340665 52.6356389539694)
793,20.74197245574,52.2270544729115,substation,400000;220000;110000,,Stacja elektroenergetyczna "Ołtarzew" 400/220/110kV,PSE,OLT,SRID=4326;POINT(20.74197245574 52.2270544729115)
794,18.8063188452787,53.4469812210447,substation,400000;220000;110000,,Stacja elektroenergetyczna "Grudziądz - Węgrowo" 400/220/110 kV,PSE;Energa,GRU,SRID=4326;POINT(18.8063188452787 53.4469812210447)
795,8.1057274828709,47.4064638178409,substation,220000;132000;15000,50;16.7,Rupperswil,SBB,,SRID=4326;POINT(8.1057274828709 47.4064638178409)
796,8.21852063869678,47.4265030479879,substation,,,,,,SRID=4326;POINT(8.21852063869678 47.4265030479879)
797,8.28488808685443,47.3781080943553,substation,,,Niederwil,Swissgrid,,SRID=4326;POINT(8.28488808685443 47.3781080943553)
798,15.2408279119227,63.2382162959091,substation,220000,,,,,SRID=4326;POINT(15.2408279119227 63.2382162959091)
799,13.3877404668017,63.3896777352555,substation,220000,,,,,SRID=4326;POINT(13.3877404668017 63.3896777352555)
800,15.3573210848679,60.1391671975751,substation,400000,,,,,SRID=4326;POINT(15.3573210848679 60.1391671975751)
801,15.1026037299701,59.2667503130492,substation,400000;220000;130000,,,,,SRID=4326;POINT(15.1026037299701 59.2667503130492)
802,15.2406855161347,63.2353475723446,substation,400000,,,,,SRID=4326;POINT(15.2406855161347 63.2353475723446)
803,13.3843069193808,63.3887445703936,substation,400000,,,,,SRID=4326;POINT(13.3843069193808 63.3887445703936)
804,17.2008961540024,63.2683681771647,substation,220000,,,,,SRID=4326;POINT(17.2008961540024 63.2683681771647)
805,16.5657319240479,63.0325156794089,substation,,,,,,SRID=4326;POINT(16.5657319240479 63.0325156794089)
806,13.0892906717166,55.6219977705231,substation,400000;130000,,,,,SRID=4326;POINT(13.0892906717166 55.6219977705231)
807,-3.07765492848326,53.2306787132486,substation,400000,,Connahs Quay Substation,National Grid,,SRID=4326;POINT(-3.07765492848326 53.2306787132486)
808,-4.15820617791342,53.1874691323988,substation,400000;132000,,Pentir Substation,,,SRID=4326;POINT(-4.15820617791342 53.1874691323988)
809,-4.4823707067841,53.4159577297547,plant,,,Wylfa Nuclear Power Station,Magnox North Limited,,SRID=4326;POINT(-4.4823707067841 53.4159577297547)
810,-2.37931279997087,53.4260087928735,substation,400000,,Daines Substation,National Grid,,SRID=4326;POINT(-2.37931279997087 53.4260087928735)
811,-2.94730925635999,53.2674902945504,substation,400000;275000;132000,,,,,SRID=4326;POINT(-2.94730925635999 53.2674902945504)
812,-2.81305032076984,53.2771486966646,substation,,,,,,SRID=4326;POINT(-2.81305032076984 53.2771486966646)
813,-3.06178773298356,53.3658361530771,substation,275000;132000,,,,,SRID=4326;POINT(-3.06178773298356 53.3658361530771)
814,-2.7163770178973,53.3093445384546,substation,,,,,,SRID=4326;POINT(-2.7163770178973 53.3093445384546)
815,-2.81140418383413,53.2778360014157,substation,275000;132000,,,,,SRID=4326;POINT(-2.81140418383413 53.2778360014157)
816,-2.87898207569176,53.2804646276851,substation,,,,,,SRID=4326;POINT(-2.87898207569176 53.2804646276851)
817,-2.83504750831172,53.268476446706,substation,,,,,,SRID=4326;POINT(-2.83504750831172 53.268476446706)
818,-3.40519594900705,50.7672794544432,substation,400000;132000,,Exeter Substation,National Grid,,SRID=4326;POINT(-3.40519594900705 50.7672794544432)
819,-3.15422368012046,51.0170071139107,substation,400000;132000,,Taunton Substation,National Grid,,SRID=4326;POINT(-3.15422368012046 51.0170071139107)
820,-3.73038717078348,50.471639237924,substation,400000;132000,50,Abham Substation,,,SRID=4326;POINT(-3.73038717078348 50.471639237924)
821,-4.24248294923024,50.444854441787,substation,400000;132000,50,Landulph Substation,,,SRID=4326;POINT(-4.24248294923024 50.444854441787)
822,-4.89984510625247,50.3949192419215,substation,400000;132000,,Indian Queens Substation,National Grid,,SRID=4326;POINT(-4.89984510625247 50.3949192419215)
823,-3.12765032682417,51.206780506221,substation,400000,,,,,SRID=4326;POINT(-3.12765032682417 51.206780506221)
824,-2.15068036444068,51.3935752208598,substation,400000;275000;132000,50,Melksham Substation,,MELK,SRID=4326;POINT(-2.15068036444068 51.3935752208598)
825,6.29515333120178,46.0846242390051,substation,400000;225000;63000,,Poste électrique de Cornier,RTE,,SRID=4326;POINT(6.29515333120178 46.0846242390051)
826,6.47888805125382,46.3303245848936,substation,225000;63000,,Poste électrique de Allinges,RTE,,SRID=4326;POINT(6.47888805125382 46.3303245848936)
827,14.6815950076545,46.6683523744942,substation,380000;220000;110000,50,Umspannwerk Obersielach,Verbund Austrian Power Grid AG,,SRID=4326;POINT(14.6815950076545 46.6683523744942)
828,16.4200684722552,48.1239040598092,substation,380000;220000;110000,,Umspannwerk Wien Südost,Verbund Austrian Power Grid AG,,SRID=4326;POINT(16.4200684722552 48.1239040598092)
829,15.7257053588996,47.0911448010619,substation,380000;110000,,Umspannwerk Oststeiermark/Wünschendorf,Verbund Austrian Power Grid AG;STEWEAG-STEG,,SRID=4326;POINT(15.7257053588996 47.0911448010619)
830,16.2762108328453,47.2507935526188,substation,380000;110000,,Umspannwerk Südburgenland/Rotenturm,Verbund Austrian Power Grid AG,,SRID=4326;POINT(16.2762108328453 47.2507935526188)
831,6.71524256744612,45.2127492734605,substation,400000,,Poste électrique de Villarodin,RTE,,SRID=4326;POINT(6.71524256744612 45.2127492734605)
832,6.58357456326408,45.2053353639365,substation,400000,,Poste électrique de La Praz Saint-André,RTE,,SRID=4326;POINT(6.58357456326408 45.2053353639365)
833,6.51008572207402,45.4963244801625,substation,400000,,Poste électrique de La Coche,RTE,,SRID=4326;POINT(6.51008572207402 45.4963244801625)
834,6.41825256504746,45.6619143291754,substation,400000;225000;63000,,Poste électrique de Albertville,RTE,,SRID=4326;POINT(6.41825256504746 45.6619143291754)
835,8.76759468091188,46.6754127532295,substation,,,Sedrun,,,SRID=4326;POINT(8.76759468091188 46.6754127532295)
836,9.04293572753367,46.7514126967067,substation,,50,Schaltanlage Tavanasa,,,SRID=4326;POINT(9.04293572753367 46.7514126967067)
837,9.37901079398764,46.8112358093789,substation,,,Bonaduz,,,SRID=4326;POINT(9.37901079398764 46.8112358093789)
838,9.53941901122865,46.9774403441752,substation,,50,Unterwerk Sarelli,,,SRID=4326;POINT(9.53941901122865 46.9774403441752)
839,9.41870736534928,46.7651337013559,substation,,,Rothenbrunnen,,,SRID=4326;POINT(9.41870736534928 46.7651337013559)
840,9.43263314010964,47.4819002987758,substation,220000,,Mörschwil,,,SRID=4326;POINT(9.43263314010964 47.4819002987758)
841,9.57809702860462,47.339117930764,substation,220000,,Montlingen,,,SRID=4326;POINT(9.57809702860462 47.339117930764)
842,9.09267752676315,47.559810336732,substation,220000,,Weinfelden,,,SRID=4326;POINT(9.09267752676315 47.559810336732)
843,8.65203081243205,47.4665903081241,substation,,,,,,SRID=4326;POINT(8.65203081243205 47.4665903081241)
844,-1.74276379727966,54.9778112274557,substation,400000;275000;132000,,Stella West Sub Station,,,SRID=4326;POINT(-1.74276379727966 54.9778112274557)
845,-2.16418676364467,55.0118141664774,substation,275000,,Fourstones Substation,National Grid,,SRID=4326;POINT(-2.16418676364467 55.0118141664774)
846,8.62493622804501,47.3786315957334,substation,,,Unterwerk Fällanden,EWZ,,SRID=4326;POINT(8.62493622804501 47.3786315957334)
847,8.9743002486823,47.2201001461394,substation,380000;220000,,Grynau,,,SRID=4326;POINT(8.9743002486823 47.2201001461394)
848,8.75657277782352,47.330633112142,substation,220000,,Aathal,,,SRID=4326;POINT(8.75657277782352 47.330633112142)
849,8.98640008378866,46.8808847096337,substation,,,Tierfehd,,,SRID=4326;POINT(8.98640008378866 46.8808847096337)
850,20.347972790192,53.8273465188117,substation,400000;220000;110000,,Stacja elektroenergetyczna „Olsztyn Mątki” 400/220/110 kV,PSE Operator,OLM,SRID=4326;POINT(20.347972790192 53.8273465188117)
851,20.8812740390068,52.2906298107314,substation,400000;110000,,Stacja elektroenergetyczna "Mościska" 400/110 kV,PSE Operator,MSK,SRID=4326;POINT(20.8812740390068 52.2906298107314)
852,21.2893576205393,52.2270007381481,substation,400000;220000;110000,,Stacja elektroenergetyczna "Miłosna" 400/220/110 kV,PSE Operator,MIL,SRID=4326;POINT(21.2893576205393 52.2270007381481)
853,5.8046262157179,46.0558905525941,substation,400000;225000;150000;63000,,Poste électrique de Génissiat,RTE,,SRID=4326;POINT(5.8046262157179 46.0558905525941)
854,6.16287267553803,46.8719321467604,substation,400000;225000;63000,,,RTE,,SRID=4326;POINT(6.16287267553803 46.8719321467604)
855,4.68724456915328,47.3261440272461,substation,400000;225000;63000;20000,,Poste électrique de Vieilmoulin,RTE,,SRID=4326;POINT(4.68724456915328 47.3261440272461)
856,18.9594705637056,52.7006470517692,substation,220000;110000,,Stacja elektroenergetyczna "Włocławek Azoty" 220/110 kV,PSE Operator,WLA,SRID=4326;POINT(18.9594705637056 52.7006470517692)
857,20.5291409383478,53.8029922169087,substation,220000;110000;15000,,Stacja elektroenergetyczna „Olsztyn I” 220/110/15 kV,PSE Operator; Energa Operator,OLS,SRID=4326;POINT(20.5291409383478 53.8029922169087)
858,5.46646015702032,45.756155328736,substation,400000,,Poste électrique de Creys-Malville,RTE,,SRID=4326;POINT(5.46646015702032 45.756155328736)
859,5.54995226946639,46.198835389792,substation,225000;63000,,Poste électrique de Izernore,RTE,,SRID=4326;POINT(5.54995226946639 46.198835389792)
860,5.4626739013748,46.2048864454493,substation,225000;63000,,Poste électrique de Cize,RTE,,SRID=4326;POINT(5.4626739013748 46.2048864454493)
861,6.13399893819592,46.2493970476595,substation,,,Foretaille,,,SRID=4326;POINT(6.13399893819592 46.2493970476595)
862,6.19600218189265,46.3667834926853,substation,,,,,,SRID=4326;POINT(6.19600218189265 46.3667834926853)
863,-3.05475827062092,53.232583859571,substation,400000,,,,,SRID=4326;POINT(-3.05475827062092 53.232583859571)
864,-2.7444512888109,53.3193560159982,substation,132000,,,,,SRID=4326;POINT(-2.7444512888109 53.3193560159982)
865,-2.68896578487055,53.3714173896251,substation,275000,,,,,SRID=4326;POINT(-2.68896578487055 53.3714173896251)
866,-2.73834952364222,53.4211948355652,substation,,,,,,SRID=4326;POINT(-2.73834952364222 53.4211948355652)
867,-2.84822055254692,53.4691267730603,substation,275000;132000,,,,,SRID=4326;POINT(-2.84822055254692 53.4691267730603)
868,-2.67145724158253,54.2974418010176,substation,400000;132000,,Hutton Substation,National Grid,,SRID=4326;POINT(-2.67145724158253 54.2974418010176)
869,-2.96293636156987,54.9420296199087,substation,400000;275000;132000,,Harker Substation,National Grid,,SRID=4326;POINT(-2.96293636156987 54.9420296199087)
870,16.0957620887104,54.126673603788,substation,400000;220000;110000,,Stacja elektroenergetyczna "Dunowo" 400/220/110 kV,PSE Operator,DUN,SRID=4326;POINT(16.0957620887104 54.126673603788)
871,16.7102855357297,54.0241349701493,substation,220000;110000,,Stacja elektroenergetyczna "Żydowo" 220/110 kV,PSE Operator,ZYD,SRID=4326;POINT(16.7102855357297 54.0241349701493)
872,-1.55387333258224,54.7051413670513,substation,400000;132000,,Spennymoor Substation,National Grid,,SRID=4326;POINT(-1.55387333258224 54.7051413670513)
873,6.05699202710399,45.8651773048554,substation,400000;63000,,Poste électrique de Montagny-Les Lanches,RTE,,SRID=4326;POINT(6.05699202710399 45.8651773048554)
874,6.97457945230323,46.2662703223019,substation,,,St.Triphon,,,SRID=4326;POINT(6.97457945230323 46.2662703223019)
875,6.88086461356939,46.3468188847447,substation,,,,,,SRID=4326;POINT(6.88086461356939 46.3468188847447)
876,-3.9604666989436,51.6827386041907,substation,275000;132000,,Swansea North Substation,,,SRID=4326;POINT(-3.9604666989436 51.6827386041907)
877,-3.95735014681902,51.6885008616995,substation,400000,,Swansea North Substation,,,SRID=4326;POINT(-3.95735014681902 51.6885008616995)
878,-3.30055351735709,51.6358021247624,substation,400000;275000,,CILF Cilfynydd,,CILF,SRID=4326;POINT(-3.30055351735709 51.6358021247624)
879,-4.99046951843447,51.6821574438654,substation,400000,,Pembroke Substation,National Grid,,SRID=4326;POINT(-4.99046951843447 51.6821574438654)
880,-3.22684201607689,51.8084297842941,substation,400000,,,,,SRID=4326;POINT(-3.22684201607689 51.8084297842941)
881,-3.95682356469494,51.690184038956,substation,400000,,Swansea North Substation,,,SRID=4326;POINT(-3.95682356469494 51.690184038956)
882,-2.25350227950066,51.8794531538164,substation,400000,,Walham Sub-station,,,SRID=4326;POINT(-2.25350227950066 51.8794531538164)
883,-1.19034115847244,51.711174384884,substation,400000;132000,,Cowley Substation,,,SRID=4326;POINT(-1.19034115847244 51.711174384884)
884,-2.00204679933787,51.6076329958399,substation,400000;132000,,Minety,,,SRID=4326;POINT(-2.00204679933787 51.6076329958399)
885,-1.97280175820483,52.2511624175862,substation,400000;275000,,Feckenham,,,SRID=4326;POINT(-1.97280175820483 52.2511624175862)
886,14.9188692515883,59.0312395808055,substation,400000,,400kV Hallsberg,,,SRID=4326;POINT(14.9188692515883 59.0312395808055)
887,15.9533744424216,58.5363725371575,substation,400000,,,,,SRID=4326;POINT(15.9533744424216 58.5363725371575)
888,15.9433774671738,58.7103227900016,substation,400000,,,,,SRID=4326;POINT(15.9433774671738 58.7103227900016)
889,16.6530051286623,57.4158942579428,substation,400000,,,,,SRID=4326;POINT(16.6530051286623 57.4158942579428)
890,12.3223206416628,57.8026409718947,substation,400000;130000,,Stenkullen,,,SRID=4326;POINT(12.3223206416628 57.8026409718947)
891,13.7220508657367,58.533753991741,substation,400000;130000,,,,,SRID=4326;POINT(13.7220508657367 58.533753991741)
892,3.19551222370894,45.8092056048834,substation,225000;63000,,Poste électrique de Malintrat,RTE,,SRID=4326;POINT(3.19551222370894 45.8092056048834)
893,3.27036430304696,45.8134625648996,substation,400000;225000,,Poste électrique de Rulhat,RTE,,SRID=4326;POINT(3.27036430304696 45.8134625648996)
894,3.26572594186069,45.7201762520354,substation,225000;63000,,Poste électrique de Lignat,RTE,,SRID=4326;POINT(3.26572594186069 45.7201762520354)
895,3.2547257804182,45.5550200815291,substation,,,Poste électrique de Issoirre,RTE,,SRID=4326;POINT(3.2547257804182 45.5550200815291)
896,2.68918885131194,44.7792538228339,substation,400000;225000;63000,,Poste électrique de Rueyres,RTE,,SRID=4326;POINT(2.68918885131194 44.7792538228339)
897,3.00301914817488,44.8912166034483,plant,,,Centrale de Lanau,EDF,,SRID=4326;POINT(3.00301914817488 44.8912166034483)
898,3.64993828618857,44.9734316445951,substation,225000;63000,,Poste électrique de Pratclaux,RTE,,SRID=4326;POINT(3.64993828618857 44.9734316445951)
899,3.80032872787257,45.0451103043163,substation,,,'Poste électrique de Sanssac l''église',ERDF,,SRID=4326;POINT(3.80032872787257 45.0451103043163)
900,4.16484034790019,45.244456508358,substation,,,Poste électrique de Trevas,,,SRID=4326;POINT(4.16484034790019 45.244456508358)
901,12.2637134927457,57.9156807161049,substation,400000,,,,,SRID=4326;POINT(12.2637134927457 57.9156807161049)
902,11.9203692233453,57.7684865765729,substation,400000;130000,,,,,SRID=4326;POINT(11.9203692233453 57.7684865765729)
903,12.5577339932651,57.3802884785462,substation,400000,,400kV Horred,,,SRID=4326;POINT(12.5577339932651 57.3802884785462)
904,12.4559253128414,57.5791095955113,substation,400000,,,,,SRID=4326;POINT(12.4559253128414 57.5791095955113)
905,12.1113490120119,57.6054899482301,substation,400000,,,,,SRID=4326;POINT(12.1113490120119 57.6054899482301)
906,12.1113728843773,57.6075893126613,substation,400000;130000,,Konti-Scan Lindome HVDC Static Inverter,,,SRID=4326;POINT(12.1113728843773 57.6075893126613)
907,15.8585509392839,56.7667977635968,substation,400000,,400kV Nybro,,,SRID=4326;POINT(15.8585509392839 56.7667977635968)
908,15.8614419545234,56.7676586521798,substation,130000,,,,,SRID=4326;POINT(15.8614419545234 56.7676586521798)
909,14.712879077805,56.3183025738926,substation,400000,,400 kV Hemsjö,,,SRID=4326;POINT(14.712879077805 56.3183025738926)
910,13.6023686982877,55.8331460398899,substation,400000,,,,,SRID=4326;POINT(13.6023686982877 55.8331460398899)
911,14.8390088180692,56.1521651671346,substation,400000,,,,,SRID=4326;POINT(14.8390088180692 56.1521651671346)
912,14.842659399079,56.1531231260776,substation,400000,,,,,SRID=4326;POINT(14.842659399079 56.1531231260776)
913,14.5031801569826,56.866268313453,substation,,,,,,SRID=4326;POINT(14.5031801569826 56.866268313453)
914,6.40340319273138,45.6932049615402,substation,42000;225000,,Poste électrique de Venthon,RTE,,SRID=4326;POINT(6.40340319273138 45.6932049615402)
915,6.08117812261914,45.8942987556874,substation,225000;63000,,Poste électrique de Chavanod,RTE,,SRID=4326;POINT(6.08117812261914 45.8942987556874)
916,11.3151404500124,55.5316872357027,substation,400000,50;0,Omformerstation Herslev,Energinet.dk,,SRID=4326;POINT(11.3151404500124 55.5316872357027)
917,10.5057244243802,55.3659701480374,substation,400000;150000;60000,,400 kV Fraugde,,FGD,SRID=4326;POINT(10.5057244243802 55.3659701480374)
918,10.4101923120408,55.4288690216803,generator,,,Blok 7,,,SRID=4326;POINT(10.4101923120408 55.4288690216803)
919,19.7145467997508,46.0393577150256,substation,,,,,,SRID=4326;POINT(19.7145467997508 46.0393577150256)
920,20.1283992119647,46.3063300376786,substation,,,Sándorfalva alállomás,,Sándorfalva,SRID=4326;POINT(20.1283992119647 46.3063300376786)
921,16.871534704335,53.0792977396797,substation,220000;110000,,Stacja elektroenergetyczna "Piła Krzewina" 220/110 kV,PSE Operator,PKW,SRID=4326;POINT(16.871534704335 53.0792977396797)
922,19.8454934215613,45.3398389295646,substation,,,ТС Нови Сад 1 - Римски Шанчеви,,,SRID=4326;POINT(19.8454934215613 45.3398389295646)
923,19.767807600165,45.5376068591819,substation,,,Електроисток,,,SRID=4326;POINT(19.767807600165 45.5376068591819)
924,19.61243951254,45.0162055458951,substation,,,,,,SRID=4326;POINT(19.61243951254 45.0162055458951)
925,6.66359515753832,47.3672596147253,substation,400000;225000,,Poste électrique de Dambelin,RTE,,SRID=4326;POINT(6.66359515753832 47.3672596147253)
926,6.35753015079004,46.9116518460855,substation,225000;63000,,Poste électrique de Pontarlier,RTE,,SRID=4326;POINT(6.35753015079004 46.9116518460855)
927,5.90755666943872,46.758247653773,substation,225000;63000;20000,,Poste électrique de Champagnolle,RTE,,SRID=4326;POINT(5.90755666943872 46.758247653773)
928,-0.514771139850178,47.4727515317949,substation,,,Poste Électrique de Saint-Barthélémy,,,SRID=4326;POINT(-0.514771139850178 47.4727515317949)
929,-0.551624523408676,48.7369148977379,substation,,,Poste électrique de Flers,,,SRID=4326;POINT(-0.551624523408676 48.7369148977379)
930,-0.792845494038196,48.0511660433478,substation,,,Poste électrique de Laval,,,SRID=4326;POINT(-0.792845494038196 48.0511660433478)
931,12.9321272206153,55.7483778641046,substation,400000,,,,,SRID=4326;POINT(12.9321272206153 55.7483778641046)
932,12.9218194965368,55.7452220592905,plant,,,Barsebäcksverket,,,SRID=4326;POINT(12.9218194965368 55.7452220592905)
933,13.0053303733975,56.0789361182966,substation,400000,,,,,SRID=4326;POINT(13.0053303733975 56.0789361182966)
934,12.1992678305885,55.8946371141102,substation,400000;132000,,Gørløsegård,Energinet.dk,,SRID=4326;POINT(12.1992678305885 55.8946371141102)
935,12.2337990176712,55.7322840086555,substation,400000;132000,,400/132 kV Hovegård,Energinet.dk,,SRID=4326;POINT(12.2337990176712 55.7322840086555)
936,12.4990128359245,55.7523198068925,substation,400000;132000;50000,,400/132/50 kV Glentegård,,,SRID=4326;POINT(12.4990128359245 55.7523198068925)
937,12.320538511307,55.6323746111997,substation,400000;132000,,400/132 kV Ishøj,,,SRID=4326;POINT(12.320538511307 55.6323746111997)
938,2.26037310703474,47.1019208384443,substation,400000;225000;90000,,Poste électrique de Marmagne,RTE,,SRID=4326;POINT(2.26037310703474 47.1019208384443)
939,2.53508930573844,47.7470210396985,substation,400000;225000,,Poste électrique de Tabarderie,RTE,,SRID=4326;POINT(2.53508930573844 47.7470210396985)
940,11.074262774716,55.6603236131928,substation,400000,,400kV Asnæsværket,,,SRID=4326;POINT(11.074262774716 55.6603236131928)
941,20.9698585908406,47.9429256971531,substation,,,Sajószöged alállomás,,Sajószöged,SRID=4326;POINT(20.9698585908406 47.9429256971531)
942,20.1479717705165,47.2053084162768,substation,220000;120000;12000,,Szolnok 220/120/20 kV-os Alállomás,MAVIR,,SRID=4326;POINT(20.1479717705165 47.2053084162768)
943,-0.632930459137972,47.4625942210553,substation,,,Poste Électrique de Beaucouzé,,,SRID=4326;POINT(-0.632930459137972 47.4625942210553)
944,-2.03210123983573,48.6158607997767,substation,,,,,,SRID=4326;POINT(-2.03210123983573 48.6158607997767)
945,-1.26034600645327,48.5637287905591,substation,400000;225000;90000,,Poste Électrique de Launay,RTE,,SRID=4326;POINT(-1.26034600645327 48.5637287905591)
946,-2.45420380357166,48.506548915998,substation,,,Poste électrique de La Doberie,,,SRID=4326;POINT(-2.45420380357166 48.506548915998)
947,-2.77080421410046,48.4907965534528,substation,,,Poste électrique de Trégueux,,,SRID=4326;POINT(-2.77080421410046 48.4907965534528)
948,-3.40308489726498,48.7241588730019,substation,,,Poste électrique de Rospez,,,SRID=4326;POINT(-3.40308489726498 48.7241588730019)
949,-2.87789473594547,48.4299190904175,substation,,,Poste électrique de Plaine-Haute,RTE,,SRID=4326;POINT(-2.87789473594547 48.4299190904175)
950,-3.8674503473941,48.354617200941,substation,,,Poste électrique de Brennilis,,,SRID=4326;POINT(-3.8674503473941 48.354617200941)
951,-1.88297108989083,47.2783862137414,plant,,,Centrale Thermique de Cordemais,,,SRID=4326;POINT(-1.88297108989083 47.2783862137414)
952,-1.87043579207246,47.286146949953,substation,400000;225000,,Poste électrique de Cordemais-Poste,RTE,,SRID=4326;POINT(-1.87043579207246 47.286146949953)
953,-3.30298876892933,47.8807005255562,substation,400000;225000,,Poste électrique de Calan,RTE,,SRID=4326;POINT(-3.30298876892933 47.8807005255562)
954,-8.91412926413555,51.9381946588038,substation,,,Clashavoon,Eirgrid,,SRID=4326;POINT(-8.91412926413555 51.9381946588038)
955,-9.36631869267769,52.5884813720636,substation,,,Tarbert 220/110kv Substation,ESB Networks,,SRID=4326;POINT(-9.36631869267769 52.5884813720636)
956,6.5608103461445,46.0797786987832,substation,225000,,Poste électrique de Pressy,,,SRID=4326;POINT(6.5608103461445 46.0797786987832)
957,7.14206237370024,45.7064290097652,substation,220000,,Avise,Compagnia Valdostana Acque,,SRID=4326;POINT(7.14206237370024 45.7064290097652)
958,7.33330177825428,45.8252503325939,substation,220000,,Valpelline G1,Compagnia Valdostana Acque,,SRID=4326;POINT(7.33330177825428 45.8252503325939)
959,7.20930826028711,46.1583167367029,substation,,,,,,SRID=4326;POINT(7.20930826028711 46.1583167367029)
960,7.06160939232783,46.1103922787822,substation,,,,,,SRID=4326;POINT(7.06160939232783 46.1103922787822)
961,-0.90206105621529,47.0587875571461,substation,,,,,,SRID=4326;POINT(-0.90206105621529 47.0587875571461)
962,2.51676553142559,47.7331055203178,plant,,,Centrale nucléaire de Dampierre,EDF,,SRID=4326;POINT(2.51676553142559 47.7331055203178)
963,2.38484224623546,48.0891021671423,substation,400000,,,,,SRID=4326;POINT(2.38484224623546 48.0891021671423)
964,2.74976019731481,47.7925124017467,substation,400000,,Poste électrique de Boismorand,RTE,,SRID=4326;POINT(2.74976019731481 47.7925124017467)
965,10.1198903458108,45.8313721618003,substation,380000,,Pian Camuno,Terna,,SRID=4326;POINT(10.1198903458108 45.8313721618003)
966,-6.99192298613695,52.2815859084037,substation,,,Great Island Substation,ESB Networks,,SRID=4326;POINT(-6.99192298613695 52.2815859084037)
967,-6.99295706811387,52.2808298881273,plant,,,Great Island Power Station,,,SRID=4326;POINT(-6.99295706811387 52.2808298881273)
968,-7.27988589656504,52.2492656457189,substation,220000,,Cullenagh 220 kV station,,,SRID=4326;POINT(-7.27988589656504 52.2492656457189)
969,-8.54651837855191,52.6403720309432,substation,,,Killonan 220kv Substation,,,SRID=4326;POINT(-8.54651837855191 52.6403720309432)
970,6.05375727398444,47.2676432193267,substation,,,Palente,,,SRID=4326;POINT(6.05375727398444 47.2676432193267)
971,-6.31506514399114,53.4056275021028,substation,,,Finglas,,,SRID=4326;POINT(-6.31506514399114 53.4056275021028)
972,-6.39647407686629,53.0329786204318,substation,,,Turlough Hill Substation,EirGrid,,SRID=4326;POINT(-6.39647407686629 53.0329786204318)
973,-6.19647052274403,53.2561931909004,substation,,,ESB Substation,EerGrid,,SRID=4326;POINT(-6.19647052274403 53.2561931909004)
974,-6.14770472095688,52.8151532480101,substation,,,Arklow,EirGrid,,SRID=4326;POINT(-6.14770472095688 52.8151532480101)
975,-6.81630525917975,52.788712233858,substation,,,,ESB,,SRID=4326;POINT(-6.81630525917975 52.788712233858)
976,-6.53753069896445,52.5791447977797,substation,,,,EirGrid,,SRID=4326;POINT(-6.53753069896445 52.5791447977797)
977,22.6162072936966,51.2981173391021,substation,400000;110000,,Stacja elektroenergetyczna "Lublin" 400/110kV,PSE Operator,LSY,SRID=4326;POINT(22.6162072936966 51.2981173391021)
